BARL,DDR_CORP,EQUITY_RESIDENTIAL_PROPERTIES,ERH,INTC,JPY,MED,MS,STAG_INDUSTRIAL_INC,returns,variance,psharpe,invested_amount,final_amount
0.127463824617,0.134433210563,0.158088680134,0.0692343408145,0.134017037537,0.0218552409721,0.115292693641,0.0856784111371,0.153936560584,0.175823825955,0.152778023927,1.1508450066,20000,145566.776157
0.189884584933,0.168612692272,0.0617639560302,0.05885622009,0.153053589188,0.00418531733996,0.0118641601729,0.182293503269,0.169485976705,0.152365328198,0.164052743112,0.928758186591,20000,149188.211038
0.114855896561,0.150872088863,0.0570751331201,0.0387002279594,0.0912313751473,0.1955428953,0.0812035052676,0.132300984192,0.138217893591,0.168191317445,0.12816118585,1.31234208181,20000,153803.969631
0.101355803387,0.042867657424,0.159452502212,0.114205613209,0.15062487677,0.00197626345867,0.139890167018,0.114108842637,0.175518273885,0.191806442866,0.15483182712,1.23880500821,20000,150952.942326
0.0353042223032,0.0390771289236,0.135867820241,0.217712402611,0.173692554923,0.0501043787167,0.163806977773,0.0737082491163,0.110726265392,0.191051074022,0.140135468925,1.36333132139,20000,152089.700093
0.13447993342,0.130459624317,0.236119741838,0.0990230437065,0.0836028109344,0.0510354187426,0.0270499954697,0.0761091820542,0.162120249518,0.17817875795,0.155277084827,1.14748907187,20000,137649.139781
0.152543118466,0.0706802967564,0.134333135868,0.072016060389,0.152815822964,0.0619822824375,0.159125152975,0.0802930954569,0.116211034687,0.161917115831,0.15605619645,1.03755646693,20000,144454.933413
0.191810328196,0.113714312598,0.131522839051,0.118525451892,0.0240578040428,0.215473980206,0.139288917369,0.0417150145731,0.023891352072,0.13215925618,0.149332553731,0.884999639247,20000,135763.519837
0.088819909168,0.192527057798,0.171862972775,0.234300262419,0.0758403542729,0.0243293511248,0.0670325400178,0.118362826034,0.0269247263902,0.170564408099,0.139524805629,1.22246655231,20000,144175.988204
0.0878007293157,0.170852568657,0.0560497521924,0.0287282892666,0.184056333949,0.193908955711,0.114486248669,0.0324508832412,0.131666238999,0.159435255084,0.121944718934,1.30743878437,20000,148321.496397
0.0924942030598,0.0591058576715,0.14544677046,0.16011300664,0.0295833819933,0.174138969046,0.231728715526,0.102993344066,0.00439575153701,0.176119134406,0.146162311221,1.20495586677,20000,150387.125383
0.146542953764,0.00683998816498,0.122334158908,0.176331429224,0.112999333167,0.115186892323,0.117863620267,0.064893668066,0.137007956115,0.158395386881,0.140928140772,1.12394434506,20000,143168.00988
