BARL,DDR_CORP,EQUITY_RESIDENTIAL_PROPERTIES,ERH,INTC,JPY,MED,MS,STAG_INDUSTRIAL_INC,returns,variance,psharpe
0.080814535856,0.0102990771864,0.134686539301,0.108370508125,0.0114196342303,0.239181909136,0.12993034723,0.099226835119,0.186070613815,0.196068801727,0.127657099465,1.53590205754
0.144583546532,0.161868833145,0.0294375466092,0.17091498567,0.0225051183506,0.103097971917,0.120681489506,0.173096756813,0.0738137514587,0.156588857801,0.141688911608,1.10515957829
0.125982231385,0.143527368185,0.138240601853,0.146633842962,0.0749216176833,0.157450625634,0.0735995636116,0.0032172987822,0.136426849903,0.154744450903,0.128028726626,1.20866976484
0.156187413662,0.0578024993665,0.155195418558,0.180252148093,0.0598244330092,0.148483477204,0.142670595366,0.0532903500254,0.0462936647165,0.149069068803,0.144374435901,1.03251706489
0.245337288156,0.107441526696,0.209853260622,0.000183485395726,0.0556070218419,0.0521675937751,0.156044152234,0.0873949445943,0.0859707266852,0.147099905687,0.19263991477,0.763600346595
0.0900877098729,0.165116987604,0.0285153850962,0.00732487382851,0.108751797199,0.0408961060851,0.159514784553,0.141322134501,0.25847022126,0.197155219385,0.150913717251,1.30641019899
0.0752143676602,0.0518347315954,0.127108278161,0.0817184371129,0.157836353299,0.150656910573,0.161759651058,0.122725252173,0.071146018367,0.182413174412,0.138793099035,1.31428129843
0.00837471113855,0.191083112933,0.149272356401,0.0780166374358,0.0653303417516,0.202049027566,0.199495084964,0.024241791798,0.0821369360119,0.197050000993,0.134002775772,1.47049193465
0.0505054987766,0.0116463657237,0.0177600300828,0.227223698737,0.0426665960667,0.0281418889273,0.25544982512,0.22172202843,0.144884068135,0.209537824493,0.160491658612,1.30559947043
0.0802881446957,0.151675292428,0.131286271949,0.0335978928873,0.216242660518,0.23758282509,0.0761526441402,0.048124701524,0.0250495667676,0.154743292199,0.121447449892,1.27415843096
0.174728153331,0.147919539188,0.0743997448929,0.00992854823854,0.223350580733,0.133397539947,0.165196390956,0.0624542565272,0.00862524618689,0.127780776275,0.155225839949,0.823192686968
0.249203293621,0.0986304293264,0.100490332685,0.173165452466,0.0126056753607,0.0619989360187,0.0938106904644,0.0340225064474,0.17607268361,0.12849186731,0.173891257558,0.738920800929
0.185030886912,0.131609421482,0.117939415421,0.0583273397076,0.015349340592,0.090209586714,0.0596675109293,0.207189627091,0.134676871152,0.168655322097,0.163068600905,1.03425994435
0.0761104264548,0.0208982311457,0.136896833065,0.0598170329136,0.0983288552997,0.216208107712,0.15547710286,0.177038588399,0.0592248221499,0.191638133738,0.139183356214,1.37687536032
0.194821131178,0.205589799501,0.07514232585,0.00461526174502,0.187194735854,0.139745902318,0.0343053841486,0.0665459558391,0.0920395035675,0.124996964762,0.150667720206,0.829620071182
0.186450107462,0.132398181851,0.045597534422,0.175262621832,0.144669497034,0.187744009937,0.0472377484915,0.00978876999115,0.0708515289794,0.110847719454,0.134813394936,0.822230754641
0.1699632779,0.137692838346,0.0470680222873,0.136442120284,0.000481981111776,0.0983758044909,0.173426290319,0.142628595371,0.0939210698898,0.155849433218,0.154657190605,1.00770893748
0.153427618033,0.0839705246895,0.024943007465,0.145904497192,0.181313385013,0.0876109564876,0.157842007447,0.0194961101324,0.145491893541,0.138643188104,0.142974688701,0.969704423658
0.154620674321,0.0921835489329,0.0548282509241,0.0453242278988,0.107377113347,0.191316051269,0.0729214335906,0.0930954562278,0.188333243489,0.156446358867,0.135783563353,1.15217449744
0.169805311373,0.0952240538902,0.114451478467,0.0770145625601,0.0494621056748,0.0900420921427,0.142706677641,0.213305143195,0.0479885750558,0.166537054964,0.163620254689,1.01782664548
0.00724428091269,0.114062093327,0.0435650569788,0.146560484284,0.116659024102,0.0158203467043,0.0512592607799,0.302013674066,0.202815778845,0.227935351711,0.152825287299,1.49147667732
0.111821775588,0.177931706015,0.0147348654522,0.164623755674,0.0476561683237,0.107805209406,0.177669343759,0.0223628452366,0.175394330547,0.159387440012,0.133463353845,1.19424123117
0.0722717690351,0.0123338612477,0.103225422709,0.00964500361248,0.221975414764,0.100533370418,0.173265154804,0.0820418654151,0.224708137995,0.196046365009,0.148170346692,1.32311470808
0.0779703371204,0.122015502444,0.124826054121,0.128856147184,0.0568576131137,0.237945362845,0.132942839298,0.0270177670887,0.0915683767854,0.169217611436,0.11795294192,1.43461967698
0.215763597772,0.120960319675,0.121686024204,0.16771754948,0.00274716485389,0.078127301682,0.0738714478294,0.201716318945,0.0174102755585,0.142561025229,0.16952525796,0.840942682786
0.154001728963,0.122813542037,0.172290136149,0.131490660524,0.170691300991,0.0496332342501,0.015319593474,0.18096801454,0.00279178907137,0.152361223196,0.156850013569,0.971381638607
0.17897753171,0.0521000082497,0.0977143640615,0.11456490215,0.190408652623,0.198838315744,0.005753349867,0.0591617292488,0.102481146345,0.128482279357,0.138626606963,0.926822650942
0.112305747997,0.163754502218,0.130597594903,0.0264112025612,0.029509259038,0.142806270595,0.091816888972,0.161985549602,0.140812984114,0.187629839964,0.142508721794,1.31662004684
0.143671920757,0.131637906923,0.0721524108861,0.171026548478,0.100000339503,0.0969901434539,0.0488984560446,0.068969644272,0.166652629682,0.151750707687,0.132920025199,1.14166926661
0.0326615837774,0.0456528031172,0.223396235382,0.172072480149,0.0818562519275,0.162518634179,0.00873001875295,0.0642024662484,0.208909526467,0.207051805193,0.132529525001,1.56230700436
0.137468370738,0.063658722787,0.24588939509,0.0357232243405,0.214544356398,0.0801631413949,0.000858781505005,0.209785881692,0.0119081260544,0.172058230121,0.16907144474,1.01766581805
0.0784060901197,0.154471157258,0.182467385767,0.0921580299041,0.00182215373154,0.0653215154059,0.224381063612,0.0981579845422,0.10281461966,0.20071676895,0.158619174575,1.26540041258
0.0593760862734,0.122304368028,0.137121902077,0.0716405370874,0.101283189136,0.0822992743971,0.194751871554,0.159975206879,0.0712475645686,0.199171294605,0.151561279116,1.31413046767
0.0216160707913,0.190244877661,0.10212998144,0.00613996198265,0.0958842453565,0.164840138808,0.117699311621,0.185381865573,0.116063546766,0.209682833527,0.137021313553,1.53029355864
0.130426864061,0.155232100679,0.138109544069,0.136005999227,0.105370964768,0.0671424223693,0.12929227533,0.083717578739,0.0547022507569,0.158346773285,0.144071641756,1.09908356256
0.0513042003855,0.0444629186073,0.111479303603,0.172428248565,0.0501625986678,0.138032869242,0.167600716444,0.0817363921281,0.182792752357,0.199331714924,0.132190017191,1.50791806491
0.158840635525,0.116720346635,0.0981379861275,0.00745220982397,0.199543676944,0.155120170416,0.197253840069,0.00164429712312,0.065286837337,0.137919212116,0.152311521198,0.905507416846
0.159468371833,0.0648521292831,0.125518874645,0.115719847849,0.192638306431,0.095374908597,0.124444344125,0.0605076322343,0.0614755850034,0.142676583695,0.148385954266,0.961523510771
0.00856501306194,0.174775709588,0.079321249687,0.217249217519,0.0583668881169,0.17467765324,0.200437274924,0.0191061737847,0.0675008200781,0.182292142785,0.124120684853,1.4686685221
0.068680882989,0.169441185478,0.127727105921,0.157421322557,0.00288166629724,0.104174389291,0.159654577104,0.163869833705,0.0461490366569,0.190882978218,0.140826676311,1.35544616416
0.0385835690053,0.217086193828,0.0263958637899,0.0476707257747,0.151919978677,0.140280038906,0.0804478357109,0.160052825739,0.137562968569,0.187769695557,0.126480041002,1.48457965438
0.194024449823,0.0160118943788,0.0842367320397,0.110456445078,0.146779420168,0.160832141642,0.0739460895736,0.189884458657,0.0238283686389,0.138443588435,0.156299256105,0.885759739905
0.151575634329,0.0349769569402,0.0659313876734,0.18657257011,0.182663753139,0.165531901667,0.0718108328992,0.0662808785554,0.0746560846873,0.133637644622,0.130660951549,1.02278181077
0.072293017425,0.164683723072,0.00824104480073,0.116807222791,0.215357487449,0.185661250025,0.0902918817696,0.0851930220463,0.0614713506212,0.150566659048,0.115377993167,1.30498594156
0.079351560065,0.0465940130546,0.18938643167,0.0792013672703,0.179490052118,0.0108782297138,0.14490591388,0.259126477205,0.0110659550222,0.200918679057,0.171006167448,1.17492065962
0.013038311259,0.135476813788,0.213233995162,0.0403379639218,0.0479090842736,0.152214845828,0.106714565975,0.082869141276,0.208205278517,0.225554711803,0.143773808247,1.56881642459
0.0897258021804,0.0659130095308,0.125607889885,0.206849937832,0.0100972560578,0.240933995889,0.0470545959688,0.115654260677,0.0981632519797,0.173509588557,0.116002226155,1.49574361034
0.107015755857,0.142329660883,0.0905168309077,0.10676132531,0.0652788839411,0.209959680066,0.0916562007767,0.162889414514,0.0235922477453,0.163886490029,0.127394515901,1.28644854819
0.209089180162,0.198656516792,0.123351682466,0.00813780687799,0.104906044394,0.186249202416,0.0440852985769,0.125156272285,0.000367996029696,0.126803182382,0.158354496787,0.800755172442
0.152492620571,0.0179042421887,0.143791236088,0.075184809809,0.0683053778394,0.157599434365,0.197263254871,0.0412763814517,0.146182642815,0.167079102889,0.153114758974,1.09120181496
0.120793305221,0.139089089917,0.116309176568,0.125841610281,0.117220379155,0.188467085872,0.0195478307801,0.156319643615,0.0164118785908,0.153594202704,0.129568445491,1.18542907667
0.107059930366,0.196018806871,0.0840970178794,0.0957125824322,0.197531834572,0.0526728751021,0.0966548682978,0.0175466130949,0.152705471385,0.156268952363,0.134727939749,1.15988526697
0.0691427612,0.101942270759,0.171736362406,0.052504514037,0.169933938607,0.0335075091801,0.14045496275,0.153727215537,0.107050465524,0.199232793771,0.155293349012,1.28294479473
0.101379157322,0.193602456038,0.0398639350268,0.107776384081,0.103561545954,0.141271872748,0.0882418127489,0.204545115928,0.0197577201534,0.162904574809,0.132653582264,1.22804504808
0.0255232068773,0.0125878004833,0.0110780221863,0.111139704207,0.0814973601279,0.126308915072,0.226602011238,0.164129929593,0.241133050216,0.218500275098,0.147994547993,1.47640759785
0.12387821899,0.0634574486808,0.135575672461,0.131923383233,0.143050697526,0.149377993925,0.00025012055475,0.113172984737,0.139313479894,0.164144304681,0.132806996235,1.23596127715
0.110083055313,0.1434906873,0.136702524188,0.0424573317299,0.140374873898,0.178597159324,0.0192531243737,0.0789823283741,0.150058915499,0.167564031453,0.129391427789,1.29501648074
0.138047253053,0.223246138091,0.130482632147,0.0687123614325,0.0584312971866,0.152899915624,0.0929940964544,0.133582489796,0.00160381621522,0.154285363146,0.141084774308,1.0935649428
0.0165706076497,0.141559953826,0.153685840435,0.0608665361057,0.1780502381,0.02724232292,0.131382832094,0.135856070803,0.154785598067,0.214619995149,0.15208266686,1.41120615242
0.267664781187,0.182010009787,0.0210298469644,0.0374410955714,0.207351662132,0.0665255527999,0.118879575125,0.0710920402388,0.0280054361946,0.0943356946891,0.18381897389,0.513198897223
0.0286030246106,0.142703571333,0.162047316741,0.167641186561,0.16853865967,0.027293467569,0.183359307615,0.0592849772782,0.060528488621,0.189975055607,0.147362989273,1.28916396541
0.0545658815597,0.0942432013579,0.115984214352,0.172358024008,0.109122798278,0.0514120131597,0.138641948157,0.0975557096237,0.166116209503,0.195104151271,0.137232678271,1.42170329785
0.118824309923,0.0874001548903,0.0318113710723,0.158452929516,0.0736347509598,0.0181207409745,0.233927300104,0.178623953608,0.0992044889526,0.177255500822,0.160323648181,1.10561045007
0.0404928643612,0.155696847755,0.172359469282,0.0421500327832,0.0257301061547,0.197478127255,0.0869533481263,0.126559094901,0.152580109381,0.209450695736,0.132705892823,1.57830742313
0.253406544102,0.144451300277,0.12369277719,0.0592399915453,0.151621625052,0.064275317551,0.00331461851214,0.0668293244851,0.133168501285,0.11916941919,0.177141233848,0.672736756999
0.00197633374031,0.1782007773,0.0633384975467,0.0442697578024,0.234999707826,0.106373203826,0.19933706527,0.0724958017136,0.0990088549756,0.191981616046,0.14298959014,1.34262652168
0.118395831021,0.0487001649746,0.107673949486,0.0504442732794,0.0303487153986,0.261988333982,0.0837775735523,0.255106602534,0.0435645557728,0.181290391993,0.140581827929,1.28957202124
0.15283963705,0.0197976567839,0.0150678408121,0.13788617714,0.254189151413,0.210210219438,0.0419235156401,0.103033908019,0.0650518937044,0.126075132779,0.131094593774,0.961711151849
0.0462415998688,0.0911077368118,0.145378180735,0.123626527178,0.12669363516,0.146026527927,0.190309142213,0.0475935028061,0.0830231473,0.186171699135,0.136132360851,1.36757856817
0.0600005168132,0.0926291848312,0.162316325184,0.16077541802,0.0515336204119,0.0078905921062,0.160254451514,0.126238206378,0.178361684741,0.21038790425,0.152105427987,1.38317157405
0.171354384612,0.200457888755,0.10409500591,0.131227241907,0.156173261957,0.0701322330411,0.104491001938,0.047822662642,0.0142463192365,0.126853818185,0.14736084379,0.860838028087
0.125098221109,0.00410152383642,0.0664260597995,0.0865835880112,0.179666144524,0.211231167724,0.0569884861564,0.0725093440341,0.197395464805,0.160175173016,0.125858480841,1.27266094383
0.0300995744881,0.0427242341979,0.142108660339,0.194028941266,0.0434192947815,0.226697824563,0.0374382825136,0.210355135595,0.0731280522558,0.202136472945,0.124793310002,1.61977010579
0.172925513665,0.167923051865,0.0311669158666,0.0503732249006,0.079653457046,0.161485683916,0.039478913048,0.164146537903,0.132846701791,0.148921531469,0.144257710376,1.03232978731
0.203685336133,0.125696519038,0.0225958258128,0.149216627015,0.127461892066,0.140493262953,0.062905860839,0.113163838747,0.0547808373966,0.118763482739,0.148918388013,0.797507173719
0.171058156019,0.0955208610097,0.114288444813,0.130674585027,0.034044511898,0.164067639427,0.168454729104,0.0887161144018,0.0331749583011,0.146341830906,0.149934319601,0.976039583832
0.162927175146,0.0539122929003,0.058365385268,0.0629985349619,0.0435501485014,0.152731423662,0.165059865619,0.143020011309,0.157435162632,0.167533268408,0.152173974,1.10093246568
0.202684304278,0.0974093593567,0.0189708927141,0.0051388688656,0.243104172727,0.0421435949361,0.234124539194,0.123755339367,0.0326689285613,0.130505740335,0.181395621864,0.719453639478
0.141229211954,0.0476328649072,0.144817289284,0.159258086556,0.157813960632,0.0930248409957,0.0120656721316,0.166689716643,0.0774683568967,0.16014959214,0.145316176929,1.10207683359
0.179167251229,0.188692001944,0.0854173137953,0.0307271008266,0.144986263062,0.0946083788733,0.050672373424,0.194957982457,0.0307713343888,0.144326104214,0.157277439639,0.917652935763
0.148790282959,0.0768107590329,0.169980267704,0.143338829571,0.118823151339,0.0491601466941,0.12947804027,0.0997951231508,0.0638233992797,0.160971741667,0.154284161417,1.04334586382
0.183875263828,0.161639669457,0.0627905188633,0.0417358008096,0.19066816125,0.0400270380842,0.0159895524388,0.1155764945,0.187697500769,0.14584803012,0.156376846487,0.932670234736
0.0649605951842,0.178363077014,0.138885984062,0.0951224009374,0.0341863912029,0.147374378846,0.0911869168786,0.165921536485,0.0839987193898,0.193333028696,0.133623664198,1.44684723217
0.00808573139039,0.148957384505,0.104283789454,0.182622278245,0.0337761363647,0.220261877576,0.203968482104,0.0904511808601,0.00759313950073,0.189761008382,0.127938933717,1.48321549093
0.0183738966736,0.104981616132,0.170449794633,0.200322127712,0.0801948448739,0.102337726629,0.0135532622488,0.11078576651,0.199000964587,0.20958953643,0.132042580046,1.58728749739
0.160482071343,0.198424553276,0.0263407206037,0.0371349518422,0.0761283710531,0.172894872873,0.180795824362,0.122398429848,0.0254002047994,0.142096411081,0.148242046778,0.958543235
0.103865069098,0.164451593723,0.0785867321071,0.172689455277,0.135200751944,0.016868391218,0.117370349471,0.0886149940111,0.12235266315,0.165596844568,0.137561097589,1.20380578136
0.0358875924629,0.000868001968717,0.152253983421,0.169576892589,0.220752412208,0.144503327802,0.10042323373,0.00664227161599,0.169092284202,0.184813660825,0.12760548122,1.44832070737
0.0217652371281,0.00101514751167,0.155199731903,0.092996288341,0.179635585215,0.0407019401788,0.151669255885,0.18560048299,0.171416330848,0.224463899079,0.157863652222,1.42188461954
0.169510853156,0.00817032944814,0.130160199536,0.0793334857029,0.0265660550442,0.123057322143,0.200429108668,0.146302545578,0.116470100724,0.173858878581,0.165112434781,1.05297265352
0.080055182997,0.15670246549,0.177249280441,0.225542598139,0.0403580219268,0.0212339413413,0.120562344074,0.125670131619,0.0526260339726,0.18447823702,0.144731956519,1.27461993506
0.157956821208,0.0685834183473,0.0841485425079,0.0825415940839,0.0498999313614,0.149041211913,0.189138855936,0.0055567287757,0.213132895867,0.161043509459,0.149195949347,1.07940939526
0.0522950611211,0.0540580583958,0.0608958330286,0.0987301491094,0.177920903282,0.192264544559,0.0625059058213,0.208126968885,0.093202575797,0.186323706606,0.126588063524,1.4718900141
0.159580514575,0.0176546265878,0.171109346932,0.0647651069416,0.172748726736,0.00223574413817,0.14934580754,0.0972902782337,0.165269848317,0.173734513851,0.16807913058,1.03364714734
0.139202216387,0.00615248812348,0.136125658743,0.10896054785,0.21936075225,0.153745523022,0.0726778202075,0.0935817410232,0.0701932523931,0.150895024481,0.139832041736,1.0791162212
0.0208500957186,0.108358710202,0.282132201087,0.0175733742218,0.0414930250302,0.0840777637005,0.0792678001936,0.176665580701,0.189581449145,0.243412740243,0.167198052058,1.45583478543
0.0945087690999,0.134115342438,0.0787154290399,0.153290504734,0.0308989650436,0.164715776728,0.0395338238493,0.0983134320817,0.205907956986,0.178270512011,0.121369004099,1.46883064036
0.129393837489,0.0493912397831,0.186239480001,0.145476562282,0.0272548681202,0.0318679818718,0.144325152758,0.099287569748,0.186763307947,0.190702192452,0.157537990784,1.21051558105
0.0542362166031,0.0810716909679,0.186758610604,0.0704963442293,0.0558621560425,0.199150580505,0.0627068427659,0.120592261798,0.169125296484,0.205552996407,0.131815204083,1.55940278541
0.157560337116,0.123309102282,0.137301509339,0.0241878248524,0.153287824781,0.0559998836454,0.168498538182,0.00156669588172,0.17828828392,0.15935863312,0.158487952282,1.00549367207
0.147372034115,0.0399911297677,0.0618875838884,0.162801616289,0.0890024932666,0.107411574041,0.0971639965782,0.155151369735,0.139218202319,0.16304474647,0.141602875431,1.15142256804
0.201193933676,0.00642373149593,0.208414204596,0.0262453502308,0.0905742055174,0.0161403272382,0.206528915142,0.0596273416046,0.184851990499,0.172298598709,0.187030849966,0.921230902496
0.114972133094,0.0658427529829,0.0726528859967,0.0332779129021,0.243490434344,0.180076407594,0.0401613203727,0.0644120404478,0.185114112266,0.158457218609,0.128747048712,1.23076389085
0.154767134975,0.19732634164,0.0100431290038,0.104575489801,0.0108264631676,0.135640868808,0.187021063101,0.0361896437404,0.163609865765,0.149779954027,0.145056943445,1.03255970014
0.117302552867,0.151828102738,0.0092333638264,0.0278755560216,0.0314386323704,0.173499849505,0.192581297853,0.111615848213,0.184624796605,0.175833570988,0.141820857905,1.23982870774
0.173063843578,0.0423367410018,0.139036304769,0.139633804981,0.107984862127,0.132674770471,0.0251253716755,0.183286696462,0.0568576049338,0.152715458823,0.151558761138,1.00763200805
