BARL,DDR_CORP,EQUITY_RESIDENTIAL_PROPERTIES,ERH,INTC,JPY,MED,MS,STAG_INDUSTRIAL_INC,returns,variance,psharpe,invested_amount,final_amount
0.0342232346818,0.196463336231,0.0446332404174,0.165263305586,0.124156526648,0.106230056204,0.00873036664349,0.198481470071,0.121818463517,0.188288311014,0.125540475269,1.49982155644,10000,16159.4363081
0.0710925978055,0.0475788505037,0.162554153825,0.201942418312,0.102515203805,0.124156497002,0.0756234370684,0.0242134406875,0.190323400991,0.18331621152,0.126648838656,1.44743697191,10000,14414.9369905
0.130606210134,0.139016436312,0.159882808499,0.0809001061202,0.0716082915715,0.0499713682602,0.159764074842,0.0636405244221,0.144610179839,0.175915830202,0.153434869346,1.14651793919,10000,14558.8421425
0.141776078998,0.15687189186,0.0807085252169,0.144760567546,0.175991789246,0.0417706344047,0.07782846838,0.129296862137,0.0509951822115,0.146765977966,0.143238963306,1.02462329089,10000,14580.2599809
0.176451184983,0.330673371113,0.100951922555,0.00457609570215,0.0129849156266,0.180237839458,0.0421986029043,0.0302716114533,0.121654456204,0.138718842593,0.144407368949,0.960607783403,10000,13803.7388413
0.143366569106,0.0579844399183,0.016162830716,0.167868194424,0.0633451359512,0.135818659588,0.226428017086,0.0243778007376,0.164648352472,0.152805925987,0.146236070535,1.04492636754,10000,15129.7615339
0.0672321974906,0.0276459366177,0.129235324669,0.189222843813,0.0955545387214,0.157726818826,0.0803808050995,0.0439240114427,0.20907752332,0.186098680441,0.121734952153,1.52872020032,10000,14853.4098138
0.146341837816,0.09313840249,0.128263502673,0.101693479821,0.128863405601,0.0392355084973,0.0607242831022,0.155636314271,0.146103265728,0.170777941401,0.151857634888,1.12459239555,10000,14839.168838
0.137248173343,0.0757997567815,0.0471468265861,0.157301977357,0.0832800352316,0.109774862041,0.0686453456923,0.117776583722,0.203026439244,0.165143356464,0.134735715897,1.22568359373,10000,15248.6593326
0.155329767,0.0773259028255,0.175112895264,0.0678405805705,0.0945981193103,0.105192665514,0.0901478522554,0.0691577026429,0.165294514617,0.168215860137,0.150840790631,1.115188136,10000,14097.0832984
0.163639763006,0.0113793104236,0.144612871954,0.0353947033705,0.162264952454,0.181590803071,0.110298301163,0.0239842276771,0.166835066881,0.154503249481,0.146215749306,1.0566799419,10000,13840.1242997
0.080284904554,0.0903733337933,0.00886849044466,0.0514825618304,0.104356040152,0.199772700811,0.0263581730452,0.0878552063747,0.350648588995,0.189677529019,0.124108350568,1.52832205207,10000,16009.465828
0.161881538823,0.118882454755,0.00670067131566,0.199583445522,0.0746285802433,0.130279216143,0.0907741432342,0.0195288598425,0.197741090122,0.137898548072,0.133617386248,1.03204045479,10000,14545.1084774
0.0849651582529,0.0348987881336,0.208361042539,0.154134498582,0.0815875021044,0.17928754993,0.0615232720641,0.173995236603,0.0212469517911,0.184545313887,0.139261460438,1.32517146744,10000,14671.492569
0.261072476366,0.0850905447649,0.191333864369,0.253382853588,0.0253839509612,0.0720140951764,0.0136407977763,0.00474113370023,0.0933402832976,0.113042970954,0.17862035644,0.632867234215,10000,12118.5571718
